Areaname,Month of Date,Adjustment,Areatype,Periodyear,Stfips,a,Adjusted,Date,Date (NULL),Date to Param Link,Glossary,Indicator Filter,Month,Period,Emplab,Laborforce,Unemp,Unemployment Rate,Unemprate
DeSoto County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,13605,14849,1244,8.4%,8.4
Hardee County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,10647,11663,1016,8.7%,8.7
Glades County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,4256,4644,388,8.4%,8.4
Collier County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,135299,147707,12408,8.4%,8.4
Jefferson County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,6557,6971,414,5.9%,5.9
Liberty County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,3729,3922,193,4.9%,4.9
Okeechobee County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,16027,17880,1853,10.4%,10.4
Sarasota County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,151011,165296,14285,8.6%,8.6
Charlotte County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,62136,68875,6739,9.8%,9.8
Indian River County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,57517,63526,6009,9.5%,9.5
Martin County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,58113,63526,5413,8.5%,8.5
Monroe County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,43354,45775,2421,5.3%,5.3
Alachua County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,126642,133494,6852,5.1%,5.1
Gadsden County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,19986,21586,1600,7.4%,7.4
Highlands County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,36998,40698,3700,9.1%,9.1
Palm Beach County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,578401,629134,50733,8.1%,8.1
St. Lucie County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,111414,124789,13375,10.7%,10.7
Bradford County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,11799,12524,725,5.8%,5.8
Broward County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,936312,1004080,67768,6.7%,6.7
Columbia County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,29887,32015,2128,6.6%,6.6
Jackson County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,20907,22270,1363,6.1%,6.1
Lee County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,256137,284680,28543,10.0%,10
Leon County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,141806,149840,8034,5.4%,5.4
Polk County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,251948,275424,23476,8.5%,8.5
St. Johns County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,90700,96724,6024,6.2%,6.2
Union County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,5162,5463,301,5.5%,5.5
Wakulla County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,15333,16263,930,5.7%,5.7
Brevard County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,246520,268482,21962,8.2%,8.2
Calhoun County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,5471,5821,350,6.0%,6
Duval County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,415385,448907,33522,7.5%,7.5
Gulf County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,5836,6302,466,7.4%,7.4
Hillsborough County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,551935,599150,47215,7.9%,7.9
Okaloosa County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,90845,96379,5534,5.7%,5.7
Santa Rosa County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,64970,69736,4766,6.8%,6.8
Baker County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,11446,12278,832,6.8%,6.8
Clay County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,90044,96447,6403,6.6%,6.6
Dixie County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,4970,5451,481,8.8%,8.8
Gilchrist County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,7445,8015,570,7.1%,7.1
Hernando County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,56743,63482,6739,10.6%,10.6
Holmes County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,8338,8880,542,6.1%,6.1
Lafayette County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,2809,2981,172,5.8%,5.8
Madison County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,6609,7209,600,8.3%,8.3
Orange County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,558550,604592,46042,7.6%,7.6
Pasco County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,179828,198031,18203,9.2%,9.2
Pinellas County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,412151,448948,36797,8.2%,8.2
Seminole County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,223875,241101,17226,7.1%,7.1
Sumter County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,29149,31356,2207,7.0%,7
Citrus County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,51262,56948,5686,10.0%,10
Flagler County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,28552,32279,3727,11.5%,11.5
Lake County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,125943,137280,11337,8.3%,8.3
Manatee County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,130633,143498,12865,9.0%,9
Nassau County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,34011,36490,2479,6.8%,6.8
Osceola County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,127203,138800,11597,8.4%,8.4
Putnam County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,29039,32025,2986,9.3%,9.3
Suwannee County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,15672,16954,1282,7.6%,7.6
Volusia County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,233156,254336,21180,8.3%,8.3
Escambia County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,126914,137288,10374,7.6%,7.6
Franklin County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,4442,4721,279,5.9%,5.9
Taylor County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,8393,9151,758,8.3%,8.3
Walton County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,28438,30212,1774,5.9%,5.9
Marion County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,123509,137476,13967,10.2%,10.2
Washington County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,8976,9771,795,8.1%,8.1
Bay County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,80855,87524,6669,7.6%,7.6
Levy County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,15307,16862,1555,9.2%,9.2
Hamilton County,November 2008,Not Seasonally Adjusted,04,2008,12,a,0,November 2008,November 2008,False,Glossary,Unemployment Rate,November,11,4478,4951,473,9.6%,9.6
Hendry County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,14483,16986,2503,14.7%,14.7
Collier County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,126829,143371,16542,11.5%,11.5
DeSoto County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,13400,15029,1629,10.8%,10.8
Indian River County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,53929,62059,8130,13.1%,13.1
Putnam County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,28558,32419,3861,11.9%,11.9
St. Lucie County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,107309,123860,16551,13.4%,13.4
Hardee County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,10543,11942,1399,11.7%,11.7
Sarasota County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,141610,160040,18430,11.5%,11.5
Charlotte County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,60588,68854,8266,12.0%,12
Lee County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,241019,275368,34349,12.5%,12.5
Okeechobee County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,16023,18291,2268,12.4%,12.4
Palm Beach County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,544663,612013,67350,11.0%,11
Glades County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,4657,5114,457,8.9%,8.9
Highlands County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,35585,40173,4588,11.4%,11.4
Polk County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,237980,270136,32156,11.9%,11.9
Broward County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,881478,973736,92258,9.5%,9.5
Jefferson County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,6039,6598,559,8.5%,8.5
Marion County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,115843,133553,17710,13.3%,13.3
Martin County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,56135,63496,7361,11.6%,11.6
Nassau County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,32114,35764,3650,10.2%,10.2
Orange County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,526242,590645,64403,10.9%,10.9
Osceola County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,121451,138272,16821,12.2%,12.2
Seminole County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,209463,233322,23859,10.2%,10.2
Baker County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,10768,12060,1292,10.7%,10.7
Brevard County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,235314,264313,28999,11.0%,11
Calhoun County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,5469,5992,523,8.7%,8.7
Flagler County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,27747,32626,4879,15.0%,15
Gilchrist County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,7028,7799,771,9.9%,9.9
Hillsborough County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,524250,590757,66507,11.3%,11.3
Lake County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,119025,134914,15889,11.8%,11.8
Manatee County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,124273,141159,16886,12.0%,12
Monroe County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,41691,44910,3219,7.2%,7.2
Pinellas County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,386187,434567,48380,11.1%,11.1
Taylor County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,8115,9110,995,10.9%,10.9
Volusia County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,222035,250133,28098,11.2%,11.2
Clay County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,85055,94321,9266,9.8%,9.8
Duval County,November 2009,Not Seasonally Adjusted,04,2009,12,a,0,November 2009,November 2009,False,Glossary,Unemployment Rate,November,11,390873,439152,48279,11.0%,11
